ID_Venta;Fecha;País;Ciudad;Cliente;Producto;Categoría;Cantidad;Precio_Unitario;Monto_Total;Medio_Envio;Estado_Envio
0222;2024-12-12;Perú;Arequipa;Carlos Rodríguez;Cámara;Electrónica;1;621.37;621.37;Terrestre;Cancelado
0223;2024-02-23;Chile;Valparaíso;Juan Rodríguez;Impresora;Oficina;2;543.02;1086.04;Terrestre;Pendiente
0224;2024-05-03;Argentina;Córdoba;Lucía Sánchez;Escritorio;Muebles;2;641.11;1282.22;Aéreo;Entregado
0225;2024-08-30;Colombia;Medellín;Luis Martínez;Celular;Electrónica;3;445.72;1337.16;Marítimo;Cancelado
0226;2024-07-01;Uruguay;Montevideo;Laura Rodríguez;Cámara;Electrónica;3;370.34;1111.02;Terrestre;Entregado
0227;2024-10-25;Ecuador;Quito;Luis Sánchez;Celular;Electrónica;3;834.88;2504.64;Marítimo;En tránsito
0228;2024-02-07;Uruguay;Montevideo;Luis Sánchez;Celular;Electrónica;4;421.53;1686.12;Aéreo;Entregado
0229;2024-07-06;Brasil;Rio de Janeiro;Lucía Rodríguez;Monitor;Electrónica;2;478.4;956.8;Terrestre;Entregado
0230;2025-01-03;Bolivia;Santa Cruz;María López;Escritorio;Muebles;3;897.37;2692.11;Aéreo;En tránsito
0231;2024-07-08;Venezuela;Valencia;Ana Pérez;Impresora;Oficina;1;211.48;211.48;Aéreo;Cancelado
0232;2024-05-04;Paraguay;Encarnación;Carlos Martínez;Laptop;Electrónica;2;656.47;1312.94;Aéreo;Entregado
0233;2025-01-17;Bolivia;La Paz;Laura Martínez;Monitor;Electrónica;5;918.89;4594.45;Marítimo;Entregado
0234;2024-10-14;Venezuela;Caracas;Luis García;Celular;Electrónica;5;373.77;1868.85;Terrestre;Pendiente
0235;2024-06-19;Ecuador;Guayaquil;Lucía Sánchez;Escritorio;Muebles;5;829.45;4147.25;Aéreo;Pendiente
0236;2024-07-01;Colombia;Medellín;María Martínez;Monitor;Electrónica;5;417.84;2089.2;Terrestre;Cancelado
0237;2024-03-06;Uruguay;Salto;Pedro Pérez;Silla ergonómica;Muebles;5;872.22;4361.1;Aéreo;En tránsito
0238;2024-06-30;Bolivia;Santa Cruz;Ana García;Celular;Electrónica;5;481.68;2408.4;Terrestre;Cancelado
0239;2024-07-20;Venezuela;Valencia;María García;Celular;Electrónica;1;924.2;924.2;Terrestre;Pendiente
0240;2024-01-07;Bolivia;Santa Cruz;Luis García;Celular;Electrónica;4;439.97;1759.88;Aéreo;En tránsito
0241;2024-02-28;Uruguay;Paysandú;Juan López;Laptop;Electrónica;5;737.86;3689.3;Terrestre;En tránsito
0242;2024-06-16;Paraguay;Asunción;Pedro Pérez;Silla ergonómica;Muebles;2;862.71;1725.42;Aéreo;Pendiente
0243;2024-07-15;Uruguay;Paysandú;María Martínez;Monitor;Electrónica;3;1008.42;3025.26;Aéreo;Pendiente
0244;2025-01-13;Colombia;Medellín;Juan Pérez;Silla ergonómica;Muebles;3;173.5;520.5;Terrestre;Entregado
0245;2024-01-22;Ecuador;Quito;Luis López;Laptop;Electrónica;3;1157.03;3471.09;Terrestre;En tránsito
0246;2024-01-25;Colombia;Bogotá;Carlos Rodríguez;Impresora;Oficina;4;385.46;1541.84;Marítimo;Entregado
0247;2024-09-22;Brasil;Brasília;Ana García;Tablet;Electrónica;5;868.91;4344.55;Terrestre;Cancelado
0248;2025-02-14;Colombia;Bogotá;Pedro Pérez;Teclado;Accesorios;2;1183.96;2367.92;Terrestre;Pendiente
0249;2024-10-08;Venezuela;Caracas;Pedro García;Silla ergonómica;Muebles;4;545.08;2180.32;Marítimo;Cancelado
0250;2024-06-04;Bolivia;Cochabamba;Luis Pérez;Auriculares;Accesorios;5;363.41;1817.05;Marítimo;Cancelado
0251;2024-01-06;Bolivia;Cochabamba;Luis Rodríguez;Teclado;Accesorios;2;730.83;1461.66;Terrestre;Pendiente
0252;2024-05-11;Chile;Concepción;Juan Martínez;Cámara;Electrónica;2;440.79;881.58;Marítimo;En tránsito
0253;2025-02-03;Venezuela;Maracaibo;Luis Martínez;Teclado;Accesorios;1;173.35;173.35;Terrestre;Entregado
0254;2025-01-26;Venezuela;Caracas;Lucía Sánchez;Cámara;Electrónica;5;579.05;2895.25;Marítimo;En tránsito
0255;2024-01-16;Colombia;Medellín;Luis García;Silla ergonómica;Muebles;5;1196.24;5981.2;Aéreo;Entregado
0256;2024-12-29;Venezuela;Valencia;Juan Sánchez;Silla ergonómica;Muebles;5;680.22;3401.1;Marítimo;Entregado
0257;2024-02-16;Uruguay;Salto;Laura Sánchez;Silla ergonómica;Muebles;5;1189.76;5948.8;Marítimo;Cancelado
0258;2024-06-19;Colombia;Medellín;Laura Martínez;Silla ergonómica;Muebles;1;857.56;857.56;Marítimo;Pendiente
0259;2025-01-24;Argentina;Rosario;María López;Auriculares;Accesorios;4;457.92;1831.68;Aéreo;Entregado
0260;2025-03-25;Brasil;São Paulo;Pedro Pérez;Cámara;Electrónica;5;783.65;3918.25;Terrestre;En tránsito
0261;2024-06-28;Bolivia;Cochabamba;Carlos López;Escritorio;Muebles;1;883.69;883.69;Aéreo;Cancelado
0262;2024-09-30;Ecuador;Guayaquil;Luis Martínez;Auriculares;Accesorios;3;445.3;1335.9;Terrestre;En tránsito
0263;2024-06-20;Ecuador;Cuenca;Ana García;Auriculares;Accesorios;1;706.79;706.79;Marítimo;Pendiente
0264;2024-12-27;Ecuador;Guayaquil;Laura García;Auriculares;Accesorios;2;661.72;1323.44;Marítimo;Pendiente
0265;2024-11-07;Argentina;Córdoba;Carlos Pérez;Laptop;Electrónica;2;329.3;658.6;Aéreo;Cancelado
0266;2024-03-08;Paraguay;Encarnación;María Rodríguez;Tablet;Electrónica;2;1088.96;2177.92;Terrestre;Pendiente
0267;2024-09-01;Chile;Santiago;Lucía Rodríguez;Tablet;Electrónica;5;105.71;528.55;Terrestre;Pendiente
0268;2025-03-26;Bolivia;Cochabamba;Laura López;Monitor;Electrónica;5;437.53;2187.65;Marítimo;Entregado
0269;2024-01-12;Ecuador;Guayaquil;Ana Pérez;Cámara;Electrónica;5;1183.25;5916.25;Marítimo;Cancelado
0270;2024-05-11;Colombia;Bogotá;Ana Martínez;Monitor;Electrónica;3;288.37;865.11;Terrestre;En tránsito
0271;2024-04-21;Bolivia;Cochabamba;María Martínez;Teclado;Accesorios;5;355.51;1777.55;Marítimo;Pendiente
0272;2025-02-17;Uruguay;Salto;Laura García;Impresora;Oficina;5;134.11;670.55;Marítimo;Cancelado
0273;2024-06-27;Colombia;Bogotá;María Rodríguez;Escritorio;Muebles;4;830.36;3321.44;Aéreo;Cancelado
0274;2024-01-06;Brasil;Rio de Janeiro;Carlos Sánchez;Teclado;Accesorios;2;1027.41;2054.82;Aéreo;En tránsito
0275;2024-11-19;Venezuela;Maracaibo;Luis Pérez;Silla ergonómica;Muebles;1;346.02;346.02;Marítimo;En tránsito
0276;2024-03-05;Ecuador;Cuenca;Pedro García;Teclado;Accesorios;3;256.53;769.59;Marítimo;Cancelado
0277;2024-07-05;Ecuador;Guayaquil;Laura Pérez;Impresora;Oficina;3;1145.86;3437.58;Terrestre;Entregado
0278;2024-03-19;Ecuador;Cuenca;Lucía Rodríguez;Teclado;Accesorios;2;830.38;1660.76;Marítimo;Pendiente
0279;2024-12-26;Perú;Arequipa;Luis Pérez;Celular;Electrónica;5;259.69;1298.45;Aéreo;Cancelado
0280;2024-11-23;Argentina;Rosario;Pedro López;Teclado;Accesorios;1;112.21;112.21;Marítimo;Cancelado
0281;2025-03-20;Ecuador;Cuenca;Pedro Rodríguez;Monitor;Electrónica;5;909.27;4546.35;Marítimo;Pendiente
0282;2024-03-06;Perú;Arequipa;Luis Rodríguez;Teclado;Accesorios;2;97.57;195.14;Terrestre;En tránsito
0283;2024-01-10;Paraguay;Encarnación;Pedro Martínez;Monitor;Electrónica;5;393.3;1966.5;Aéreo;Entregado
0284;2024-04-17;Bolivia;La Paz;Luis Rodríguez;Tablet;Electrónica;1;433.58;433.58;Aéreo;Cancelado
0285;2024-03-02;Colombia;Bogotá;Juan Pérez;Cámara;Electrónica;4;740.75;2963;Marítimo;Entregado
0286;2024-04-20;Perú;Arequipa;María García;Celular;Electrónica;2;1063.35;2126.7;Marítimo;Cancelado
0287;2024-12-28;Paraguay;Encarnación;Laura Sánchez;Escritorio;Muebles;1;846.86;846.86;Aéreo;Cancelado
0288;2024-11-11;Bolivia;La Paz;Carlos López;Celular;Electrónica;2;84.35;168.7;Aéreo;En tránsito
0289;2024-01-23;Brasil;São Paulo;María García;Auriculares;Accesorios;5;519.27;2596.35;Marítimo;En tránsito
0290;2024-04-19;Colombia;Bogotá;Ana Sánchez;Teclado;Accesorios;5;252.21;1261.05;Terrestre;Entregado
0291;2024-09-06;Bolivia;Santa Cruz;María García;Escritorio;Muebles;1;917.14;917.14;Terrestre;Pendiente
0292;2024-05-04;Venezuela;Caracas;Lucía Pérez;Escritorio;Muebles;4;140.53;562.12;Terrestre;Entregado
0293;2024-11-03;Argentina;Buenos Aires;Juan López;Silla ergonómica;Muebles;1;737.14;737.14;Marítimo;En tránsito
0294;2024-08-30;Perú;Lima;Carlos Pérez;Monitor;Electrónica;3;476.54;1429.62;Terrestre;Entregado
0295;2024-12-06;Colombia;Medellín;Juan Sánchez;Tablet;Electrónica;5;1010.38;5051.9;Marítimo;Pendiente
0296;2024-03-22;Brasil;Brasília;Carlos López;Laptop;Electrónica;1;825.55;825.55;Terrestre;Entregado
0297;2025-03-22;Chile;Valparaíso;Carlos Martínez;Tablet;Electrónica;5;669.93;3349.65;Terrestre;En tránsito
0298;2024-01-10;Bolivia;La Paz;Carlos García;Silla ergonómica;Muebles;3;141.45;424.35;Terrestre;Entregado
0299;2024-03-05;Bolivia;La Paz;Juan Sánchez;Impresora;Oficina;3;962.02;2886.06;Marítimo;Entregado
0300;2024-04-05;Chile;Concepción;Juan Martínez;Tablet;Electrónica;4;1191.95;4767.8;Aéreo;En tránsito
0301;2024-03-20;Argentina;Rosario;Carlos Pérez;Auriculares;Accesorios;1;79.34;79.34;Terrestre;Pendiente
0302;2024-12-29;Argentina;Buenos Aires;Carlos García;Monitor;Electrónica;2;1037.33;2074.66;Aéreo;Entregado
0303;2024-06-12;Paraguay;Asunción;Carlos Sánchez;Laptop;Electrónica;4;853.57;3414.28;Marítimo;Cancelado
0304;2024-08-18;Venezuela;Valencia;Ana Pérez;Monitor;Electrónica;3;111.18;333.54;Marítimo;Entregado
0305;2025-03-05;Bolivia;La Paz;Laura Pérez;Teclado;Accesorios;1;696.48;696.48;Marítimo;Pendiente
0306;2024-02-02;Paraguay;Encarnación;Laura Sánchez;Monitor;Electrónica;3;898.92;2696.76;Marítimo;Entregado
0307;2025-03-11;Ecuador;Cuenca;Pedro Sánchez;Laptop;Electrónica;1;920.05;920.05;Terrestre;Pendiente
0308;2025-01-11;Bolivia;La Paz;Carlos Rodríguez;Celular;Electrónica;4;463.44;1853.76;Marítimo;Entregado
0309;2024-11-20;Ecuador;Cuenca;Ana García;Laptop;Electrónica;3;243.71;731.13;Terrestre;Entregado
0310;2025-01-20;Brasil;Brasília;Laura Martínez;Auriculares;Accesorios;1;971.95;971.95;Terrestre;Cancelado
0311;2024-01-16;Perú;Cusco;Laura Sánchez;Silla ergonómica;Muebles;5;629.75;3148.75;Marítimo;Cancelado
0312;2024-08-27;Chile;Valparaíso;Laura Rodríguez;Tablet;Electrónica;3;67.81;203.43;Aéreo;Cancelado
0313;2025-03-07;Perú;Cusco;Luis Pérez;Tablet;Electrónica;4;627.05;2508.2;Aéreo;Pendiente
0314;2024-12-12;Ecuador;Cuenca;Carlos García;Auriculares;Accesorios;2;1109.46;2218.92;Terrestre;Entregado
0315;2024-06-11;Chile;Valparaíso;Carlos Sánchez;Escritorio;Muebles;4;1071.72;4286.88;Marítimo;Cancelado
0316;2025-02-03;Bolivia;Santa Cruz;Laura Pérez;Laptop;Electrónica;5;462.36;2311.8;Terrestre;En tránsito
0317;2024-04-19;Perú;Lima;Luis Martínez;Celular;Electrónica;1;530.32;530.32;Marítimo;Entregado
0318;2024-10-27;Argentina;Córdoba;Luis García;Escritorio;Muebles;4;866.8;3467.2;Aéreo;En tránsito
0319;2024-08-30;Uruguay;Salto;Laura López;Silla ergonómica;Muebles;3;46.13;138.39;Terrestre;Pendiente
0320;2024-05-11;Chile;Concepción;Pedro Sánchez;Celular;Electrónica;2;69.67;139.34;Aéreo;En tránsito
0321;2024-11-05;Uruguay;Salto;Carlos Sánchez;Cámara;Electrónica;1;295.75;295.75;Aéreo;En tránsito
0322;2024-12-13;Chile;Valparaíso;Lucía Sánchez;Tablet;Electrónica;5;538.76;2693.8;Aéreo;Cancelado
0323;2024-01-25;Chile;Santiago;Luis García;Monitor;Electrónica;5;442.11;2210.55;Aéreo;Cancelado
0324;2025-01-02;Chile;Valparaíso;Juan Sánchez;Cámara;Electrónica;3;496.47;1489.41;Terrestre;Pendiente
0325;2024-12-19;Chile;Concepción;Luis Sánchez;Laptop;Electrónica;4;810.88;3243.52;Terrestre;En tránsito
0326;2024-06-08;Colombia;Cali;Juan Pérez;Monitor;Electrónica;2;803.79;1607.58;Marítimo;Pendiente
0327;2024-09-22;Brasil;São Paulo;Pedro Pérez;Escritorio;Muebles;5;530.82;2654.1;Terrestre;Pendiente
0328;2025-02-13;Colombia;Cali;Luis Pérez;Tablet;Electrónica;5;950.27;4751.35;Terrestre;Entregado
0329;2024-05-24;Brasil;Brasília;Juan Martínez;Teclado;Accesorios;2;550.4;1100.8;Marítimo;Entregado
0330;2025-01-09;Bolivia;Cochabamba;Pedro García;Celular;Electrónica;5;1016.87;5084.35;Marítimo;Pendiente
0331;2025-02-27;Ecuador;Cuenca;Luis Sánchez;Silla ergonómica;Muebles;5;1020.27;5101.35;Terrestre;Entregado
0332;2025-01-07;Uruguay;Montevideo;Pedro Martínez;Laptop;Electrónica;2;1186.32;2372.64;Terrestre;Cancelado
0333;2024-10-17;Venezuela;Maracaibo;Laura Pérez;Auriculares;Accesorios;3;82.92;248.76;Aéreo;Pendiente
0334;2024-01-02;Perú;Cusco;Carlos García;Cámara;Electrónica;1;32.81;32.81;Marítimo;En tránsito
0335;2024-11-06;Chile;Valparaíso;Pedro Rodríguez;Teclado;Accesorios;5;585.4;2927;Terrestre;Entregado
0336;2024-12-02;Perú;Lima;Ana Sánchez;Celular;Electrónica;3;780.13;2340.39;Aéreo;Cancelado
0337;2024-04-22;Venezuela;Valencia;Luis Sánchez;Silla ergonómica;Muebles;2;76.97;153.94;Aéreo;Entregado
0338;2024-12-20;Bolivia;Cochabamba;Ana López;Silla ergonómica;Muebles;2;695.82;1391.64;Aéreo;Entregado
0339;2024-11-29;Paraguay;Asunción;Carlos Rodríguez;Tablet;Electrónica;2;157.22;314.44;Terrestre;En tránsito
0340;2024-07-02;Brasil;São Paulo;Luis Pérez;Laptop;Electrónica;4;973.03;3892.12;Terrestre;En tránsito
0341;2024-09-06;Uruguay;Paysandú;Ana García;Tablet;Electrónica;5;1128.58;5642.9;Aéreo;Pendiente
0342;2024-01-06;Argentina;Buenos Aires;Carlos García;Celular;Electrónica;5;695.48;3477.4;Aéreo;En tránsito
0343;2024-03-15;Brasil;São Paulo;Laura Pérez;Impresora;Oficina;5;498.68;2493.4;Aéreo;Entregado
0344;2024-03-27;Bolivia;Santa Cruz;Luis Martínez;Cámara;Electrónica;2;599.77;1199.54;Aéreo;Entregado
0345;2024-06-20;Colombia;Cali;Carlos Martínez;Teclado;Accesorios;4;817.91;3271.64;Marítimo;En tránsito
0346;2024-05-22;Paraguay;Ciudad del Este;Juan Martínez;Escritorio;Muebles;2;921.82;1843.64;Terrestre;Pendiente
0347;2024-09-24;Uruguay;Salto;Lucía Martínez;Silla ergonómica;Muebles;2;802.36;1604.72;Terrestre;Pendiente
0348;2024-09-29;Chile;Valparaíso;Ana Sánchez;Celular;Electrónica;4;687.96;2751.84;Aéreo;Cancelado
0349;2024-02-05;Brasil;Brasília;María Sánchez;Auriculares;Accesorios;5;559.66;2798.3;Aéreo;Pendiente
0350;2024-03-25;Perú;Lima;Lucía López;Monitor;Electrónica;5;487.55;2437.75;Aéreo;Cancelado
0351;2024-08-23;Perú;Cusco;Laura Rodríguez;Auriculares;Accesorios;2;968.64;1937.28;Aéreo;En tránsito
0352;2024-03-30;Colombia;Cali;Laura Martínez;Laptop;Electrónica;4;922.43;3689.72;Marítimo;Pendiente
0353;2024-03-31;Chile;Santiago;María Rodríguez;Monitor;Electrónica;1;1102.4;1102.4;Marítimo;En tránsito
0354;2025-03-09;Argentina;Buenos Aires;Lucía Sánchez;Tablet;Electrónica;1;875.09;875.09;Marítimo;Entregado
0355;2024-04-16;Venezuela;Valencia;Luis García;Cámara;Electrónica;1;1153.64;1153.64;Terrestre;Pendiente
0356;2024-03-12;Perú;Cusco;Carlos Rodríguez;Cámara;Electrónica;2;131.49;262.98;Terrestre;En tránsito
0357;2024-05-05;Paraguay;Ciudad del Este;Carlos Rodríguez;Monitor;Electrónica;2;1147.65;2295.3;Terrestre;Pendiente
0358;2025-02-10;Venezuela;Maracaibo;Luis Sánchez;Teclado;Accesorios;1;297.07;297.07;Marítimo;En tránsito
0359;2024-04-17;Colombia;Bogotá;Carlos Rodríguez;Escritorio;Muebles;1;892;892;Marítimo;Pendiente
0360;2024-05-06;Venezuela;Caracas;Luis García;Laptop;Electrónica;4;1070.9;4283.6;Aéreo;Cancelado
0361;2025-02-02;Perú;Arequipa;Carlos Sánchez;Silla ergonómica;Muebles;5;151.99;759.95;Aéreo;Pendiente
0362;2024-08-26;Ecuador;Quito;Carlos García;Cámara;Electrónica;1;206.27;206.27;Terrestre;Pendiente
0363;2024-09-02;Venezuela;Maracaibo;Luis López;Laptop;Electrónica;2;680.7;1361.4;Marítimo;Pendiente
0364;2024-10-15;Perú;Arequipa;Luis Sánchez;Tablet;Electrónica;2;75.55;151.1;Terrestre;Cancelado
0365;2024-06-29;Uruguay;Montevideo;María López;Cámara;Electrónica;3;721.88;2165.64;Terrestre;Cancelado
0366;2024-06-03;Argentina;Rosario;Luis Martínez;Silla ergonómica;Muebles;1;911.53;911.53;Aéreo;Entregado
0367;2025-02-06;Brasil;Rio de Janeiro;Luis Pérez;Cámara;Electrónica;4;729.09;2916.36;Terrestre;Pendiente
0368;2024-07-01;Bolivia;La Paz;Laura Rodríguez;Celular;Electrónica;3;982.13;2946.39;Terrestre;En tránsito
0369;2025-02-10;Bolivia;La Paz;Carlos López;Laptop;Electrónica;5;176.27;881.35;Aéreo;Entregado
0370;2024-11-27;Argentina;Buenos Aires;Laura García;Laptop;Electrónica;2;63.82;127.64;Aéreo;Entregado
0371;2024-12-05;Perú;Lima;Carlos Pérez;Laptop;Electrónica;4;265.52;1062.08;Terrestre;Pendiente
0372;2024-05-27;Uruguay;Montevideo;Laura López;Escritorio;Muebles;4;976.3;3905.2;Aéreo;Pendiente
0373;2024-11-04;Bolivia;Cochabamba;Pedro López;Teclado;Accesorios;5;1104.6;5523;Aéreo;Cancelado
0374;2024-03-31;Ecuador;Guayaquil;Lucía Pérez;Silla ergonómica;Muebles;5;913.07;4565.35;Marítimo;Pendiente
0375;2024-11-16;Argentina;Buenos Aires;Laura López;Escritorio;Muebles;1;449.07;449.07;Aéreo;En tránsito
0376;2024-09-02;Chile;Valparaíso;María Rodríguez;Auriculares;Accesorios;1;365.56;365.56;Aéreo;Entregado
0377;2024-10-11;Chile;Santiago;Juan López;Laptop;Electrónica;4;652.55;2610.2;Terrestre;En tránsito
0378;2025-01-05;Perú;Cusco;Juan García;Teclado;Accesorios;4;94.63;378.52;Terrestre;Cancelado
0379;2024-09-16;Chile;Valparaíso;María Sánchez;Impresora;Oficina;4;78.96;315.84;Marítimo;Cancelado
0380;2024-09-14;Uruguay;Montevideo;Juan López;Escritorio;Muebles;1;367.25;367.25;Terrestre;Pendiente
0381;2024-02-06;Colombia;Medellín;Lucía García;Escritorio;Muebles;2;599.71;1199.42;Marítimo;En tránsito
0382;2024-06-27;Argentina;Buenos Aires;Luis Sánchez;Escritorio;Muebles;2;365.58;731.16;Terrestre;En tránsito
0383;2024-04-08;Uruguay;Salto;Luis García;Celular;Electrónica;5;814.98;4074.9;Aéreo;En tránsito
0384;2025-01-13;Colombia;Cali;Juan Sánchez;Escritorio;Muebles;4;997.87;3991.48;Marítimo;Cancelado
0385;2024-05-27;Uruguay;Salto;Luis Pérez;Teclado;Accesorios;5;255.23;1276.15;Marítimo;En tránsito
0386;2025-02-05;Bolivia;Santa Cruz;Lucía Sánchez;Celular;Electrónica;3;317.9;953.7;Marítimo;En tránsito
0387;2024-06-09;Uruguay;Salto;Pedro López;Silla ergonómica;Muebles;1;661.68;661.68;Marítimo;En tránsito
0388;2024-03-20;Paraguay;Ciudad del Este;María López;Monitor;Electrónica;3;661.94;1985.82;Terrestre;Cancelado
0389;2025-01-10;Bolivia;La Paz;Ana Sánchez;Impresora;Oficina;3;248.91;746.73;Terrestre;Cancelado
0390;2024-07-11;Perú;Lima;Pedro García;Laptop;Electrónica;4;1084.45;4337.8;Terrestre;Pendiente
0391;2024-01-08;Bolivia;La Paz;Laura Sánchez;Cámara;Electrónica;1;617.26;617.26;Marítimo;En tránsito
0392;2024-11-07;Colombia;Medellín;Juan Rodríguez;Silla ergonómica;Muebles;1;701.34;701.34;Aéreo;Entregado
0393;2024-10-19;Uruguay;Montevideo;Laura Sánchez;Celular;Electrónica;5;155.37;776.85;Aéreo;Entregado
0394;2025-01-27;Argentina;Córdoba;María Sánchez;Auriculares;Accesorios;4;168.2;672.8;Terrestre;En tránsito
0395;2024-04-14;Colombia;Medellín;Ana García;Laptop;Electrónica;5;566.45;2832.25;Terrestre;Pendiente
0396;2024-09-20;Bolivia;La Paz;Juan Pérez;Silla ergonómica;Muebles;2;1014.35;2028.7;Marítimo;Cancelado
0397;2024-09-01;Paraguay;Asunción;Pedro Martínez;Monitor;Electrónica;3;1116.84;3350.52;Aéreo;Pendiente
0398;2024-06-17;Venezuela;Maracaibo;Luis López;Impresora;Oficina;2;256.8;513.6;Marítimo;Entregado
0399;2024-04-21;Perú;Cusco;Juan García;Auriculares;Accesorios;3;98.03;294.09;Marítimo;Cancelado
0400;2025-01-06;Colombia;Cali;Carlos Martínez;Auriculares;Accesorios;4;442.02;1768.08;Marítimo;Cancelado
0401;2024-02-23;Brasil;São Paulo;María Rodríguez;Escritorio;Muebles;3;793.9;2381.7;Terrestre;Cancelado
0402;2024-11-18;Uruguay;Paysandú;Luis Martínez;Teclado;Accesorios;2;491.09;982.18;Aéreo;Pendiente
0403;2024-01-29;Venezuela;Maracaibo;Carlos Sánchez;Teclado;Accesorios;5;766.78;3833.9;Terrestre;En tránsito
0404;2024-12-13;Perú;Cusco;Pedro Pérez;Monitor;Electrónica;4;267.13;1068.52;Marítimo;En tránsito
0405;2024-02-27;Bolivia;Cochabamba;Lucía Rodríguez;Monitor;Electrónica;2;533.68;1067.36;Aéreo;Cancelado
0406;2024-06-14;Argentina;Córdoba;María Martínez;Tablet;Electrónica;1;480.27;480.27;Aéreo;Cancelado
0407;2024-07-15;Perú;Cusco;Luis García;Silla ergonómica;Muebles;2;242.11;484.22;Aéreo;En tránsito
0408;2025-02-28;Chile;Concepción;Laura Pérez;Impresora;Oficina;1;1175.57;1175.57;Aéreo;Cancelado
0409;2025-01-14;Chile;Valparaíso;Pedro López;Auriculares;Accesorios;2;202.79;405.58;Aéreo;Cancelado
0410;2024-01-30;Ecuador;Quito;Laura Pérez;Monitor;Electrónica;1;42.31;42.31;Terrestre;Cancelado
0411;2024-03-12;Brasil;Brasília;Pedro Pérez;Silla ergonómica;Muebles;4;79.66;318.64;Aéreo;Cancelado
0412;2024-12-11;Colombia;Bogotá;Carlos López;Escritorio;Muebles;5;856.98;4284.9;Terrestre;En tránsito
0413;2025-01-13;Colombia;Medellín;Ana García;Monitor;Electrónica;1;182.35;182.35;Aéreo;Entregado
0414;2024-11-06;Uruguay;Salto;Luis Martínez;Escritorio;Muebles;5;941.18;4705.9;Aéreo;Pendiente
0415;2025-03-08;Bolivia;Cochabamba;Pedro López;Teclado;Accesorios;4;44.69;178.76;Terrestre;Pendiente
0416;2024-12-28;Brasil;São Paulo;María López;Auriculares;Accesorios;1;686.33;686.33;Terrestre;Cancelado
0417;2024-07-07;Ecuador;Guayaquil;Laura Rodríguez;Laptop;Electrónica;4;1103.57;4414.28;Marítimo;Pendiente
0418;2024-05-28;Brasil;Rio de Janeiro;Lucía Sánchez;Celular;Electrónica;3;25.39;76.17;Terrestre;Entregado
0419;2025-01-08;Paraguay;Asunción;Luis Sánchez;Impresora;Oficina;5;1195.29;5976.45;Marítimo;Cancelado
0420;2024-03-08;Uruguay;Montevideo;Carlos López;Celular;Electrónica;2;744.93;1489.86;Marítimo;Entregado
0421;2024-05-23;Paraguay;Ciudad del Este;María Rodríguez;Teclado;Accesorios;2;1056.2;2112.4;Terrestre;Cancelado
0422;2025-02-08;Colombia;Medellín;Juan Martínez;Tablet;Electrónica;2;1112.47;2224.94;Terrestre;Cancelado
0423;2024-06-12;Perú;Cusco;Luis Pérez;Auriculares;Accesorios;4;228.9;915.6;Aéreo;Pendiente
0424;2024-05-16;Bolivia;Cochabamba;Carlos Martínez;Teclado;Accesorios;1;243.91;243.91;Terrestre;Entregado
0425;2024-08-02;Brasil;São Paulo;Carlos García;Laptop;Electrónica;1;405.84;405.84;Terrestre;Entregado
0426;2024-03-22;Brasil;Rio de Janeiro;Lucía López;Silla ergonómica;Muebles;2;346.9;693.8;Aéreo;Pendiente
0427;2025-02-18;Uruguay;Salto;Luis Pérez;Escritorio;Muebles;5;924.82;4624.1;Marítimo;Cancelado
0428;2024-11-05;Ecuador;Guayaquil;Pedro Pérez;Monitor;Electrónica;4;890.15;3560.6;Marítimo;Pendiente
